date,window_start,true_label,pred_label,confidence,n_retrieved,method
2015-03-03,2014-12-01,bull,bull,1.0,5,rule_based_temporal_rag
2015-03-10,2014-12-08,bull,bull,1.0,5,rule_based_temporal_rag
2015-03-17,2014-12-15,bull,bull,1.0,5,rule_based_temporal_rag
2015-03-24,2014-12-22,bull,bull,1.0,5,rule_based_temporal_rag
2015-03-31,2014-12-30,bull,bull,1.0,5,rule_based_temporal_rag
2015-04-08,2015-01-07,bull,bull,1.0,5,rule_based_temporal_rag
2015-04-15,2015-01-14,bull,bull,1.0,5,rule_based_temporal_rag
2015-04-22,2015-01-22,bull,bull,1.0,5,rule_based_temporal_rag
2015-04-29,2015-01-29,bull,bull,1.0,5,rule_based_temporal_rag
2015-05-06,2015-02-05,bull,bull,1.0,5,rule_based_temporal_rag
2015-05-13,2015-02-12,bull,bull,1.0,5,rule_based_temporal_rag
2015-05-20,2015-02-20,bull,bull,1.0,5,rule_based_temporal_rag
2015-05-28,2015-02-27,bull,bull,1.0,5,rule_based_temporal_rag
2015-06-04,2015-03-06,bull,bull,1.0,5,rule_based_temporal_rag
2015-06-11,2015-03-13,bull,bull,1.0,5,rule_based_temporal_rag
2015-06-18,2015-03-20,bull,bull,1.0,5,rule_based_temporal_rag
2015-06-25,2015-03-27,bull,bull,1.0,5,rule_based_temporal_rag
2015-07-02,2015-04-06,bull,bull,1.0,5,rule_based_temporal_rag
2015-07-10,2015-04-13,bull,bull,1.0,5,rule_based_temporal_rag
2015-07-17,2015-04-20,bull,bull,1.0,5,rule_based_temporal_rag
2015-07-24,2015-04-27,bull,bull,1.0,5,rule_based_temporal_rag
2015-07-31,2015-05-04,bull,bull,0.8,5,rule_based_temporal_rag
2015-08-07,2015-05-11,bull,bull,0.8,5,rule_based_temporal_rag
2015-08-14,2015-05-18,bull,bull,1.0,5,rule_based_temporal_rag
2015-08-21,2015-05-26,bull,bull,1.0,5,rule_based_temporal_rag
2015-08-28,2015-06-02,bull,bull,1.0,5,rule_based_temporal_rag
2015-09-04,2015-06-09,bull,bull,0.8,5,rule_based_temporal_rag
2015-09-14,2015-06-16,bull,bull,0.6,5,rule_based_temporal_rag
2015-09-21,2015-06-23,bull,bull,0.8,5,rule_based_temporal_rag
2015-09-28,2015-06-30,bull,bull,1.0,5,rule_based_temporal_rag
2015-10-05,2015-07-08,bull,bull,1.0,5,rule_based_temporal_rag
2015-10-12,2015-07-15,bull,bull,1.0,5,rule_based_temporal_rag
2015-10-19,2015-07-22,bull,bull,1.0,5,rule_based_temporal_rag
2015-10-26,2015-07-29,bull,bull,1.0,5,rule_based_temporal_rag
2015-11-02,2015-08-05,bull,bull,1.0,5,rule_based_temporal_rag
2015-11-09,2015-08-12,bull,bull,1.0,5,rule_based_temporal_rag
2015-11-16,2015-08-19,bull,bull,1.0,5,rule_based_temporal_rag
2015-11-23,2015-08-26,bull,bull,1.0,5,rule_based_temporal_rag
2015-12-01,2015-09-02,bull,bull,1.0,5,rule_based_temporal_rag
2015-12-08,2015-09-10,bull,bull,1.0,5,rule_based_temporal_rag
2015-12-15,2015-09-17,bull,bull,1.0,5,rule_based_temporal_rag
2015-12-22,2015-09-24,bull,bull,1.0,5,rule_based_temporal_rag
2015-12-30,2015-10-01,bull,bull,1.0,5,rule_based_temporal_rag
2016-01-07,2015-10-08,bull,bull,1.0,5,rule_based_temporal_rag
2016-01-14,2015-10-15,bull,bull,1.0,5,rule_based_temporal_rag
2016-01-22,2015-10-22,bull,bull,1.0,5,rule_based_temporal_rag
2016-01-29,2015-10-29,bull,bull,1.0,5,rule_based_temporal_rag
2016-02-05,2015-11-05,bull,bull,1.0,5,rule_based_temporal_rag
2016-02-12,2015-11-12,bull,bull,0.8,5,rule_based_temporal_rag
2016-02-22,2015-11-19,bull,bull,0.6,5,rule_based_temporal_rag
2016-02-29,2015-11-27,bull,bull,1.0,5,rule_based_temporal_rag
2016-03-07,2015-12-04,bull,bull,1.0,5,rule_based_temporal_rag
2016-03-14,2015-12-11,bull,bull,1.0,5,rule_based_temporal_rag
2016-03-21,2015-12-18,bull,bull,1.0,5,rule_based_temporal_rag
2016-03-29,2015-12-28,bull,bull,1.0,5,rule_based_temporal_rag
2016-04-05,2016-01-05,bull,bull,1.0,5,rule_based_temporal_rag
2016-04-12,2016-01-12,bull,bull,1.0,5,rule_based_temporal_rag
2016-04-19,2016-01-20,bull,bull,1.0,5,rule_based_temporal_rag
2016-04-26,2016-01-27,bull,bull,1.0,5,rule_based_temporal_rag
2016-05-03,2016-02-03,bull,bull,1.0,5,rule_based_temporal_rag
2016-05-10,2016-02-10,bull,bull,1.0,5,rule_based_temporal_rag
2016-05-17,2016-02-18,bull,bull,1.0,5,rule_based_temporal_rag
2016-05-24,2016-02-25,bull,bull,1.0,5,rule_based_temporal_rag
2016-06-01,2016-03-03,bull,bull,1.0,5,rule_based_temporal_rag
2016-06-08,2016-03-10,bull,bull,1.0,5,rule_based_temporal_rag
2016-06-15,2016-03-17,bull,bull,1.0,5,rule_based_temporal_rag
2016-06-22,2016-03-24,bull,bull,1.0,5,rule_based_temporal_rag
2016-06-29,2016-04-01,bull,bull,1.0,5,rule_based_temporal_rag
2016-07-07,2016-04-08,bull,bull,1.0,5,rule_based_temporal_rag
2016-07-14,2016-04-15,bull,bull,1.0,5,rule_based_temporal_rag
2016-07-21,2016-04-22,bull,bull,1.0,5,rule_based_temporal_rag
2016-07-28,2016-04-29,bull,bull,1.0,5,rule_based_temporal_rag
2016-08-04,2016-05-06,bull,bull,1.0,5,rule_based_temporal_rag
2016-08-11,2016-05-13,bull,bull,1.0,5,rule_based_temporal_rag
2016-08-18,2016-05-20,bull,bull,1.0,5,rule_based_temporal_rag
2016-08-25,2016-05-27,bull,bull,1.0,5,rule_based_temporal_rag
2016-09-01,2016-06-06,bull,bull,1.0,5,rule_based_temporal_rag
2016-09-09,2016-06-13,bull,bull,1.0,5,rule_based_temporal_rag
2016-09-16,2016-06-20,bull,bull,1.0,5,rule_based_temporal_rag
2016-09-23,2016-06-27,bull,bull,1.0,5,rule_based_temporal_rag
2016-09-30,2016-07-05,bull,bull,1.0,5,rule_based_temporal_rag
2016-10-07,2016-07-12,bull,bull,1.0,5,rule_based_temporal_rag
2016-10-14,2016-07-19,bull,bull,1.0,5,rule_based_temporal_rag
2016-10-21,2016-07-26,bull,bull,1.0,5,rule_based_temporal_rag
2016-10-28,2016-08-02,bull,bull,1.0,5,rule_based_temporal_rag
2016-11-04,2016-08-09,bull,bull,0.6,5,rule_based_temporal_rag
2016-11-11,2016-08-16,bull,bull,1.0,5,rule_based_temporal_rag
2016-11-18,2016-08-23,bull,bull,1.0,5,rule_based_temporal_rag
2016-11-28,2016-08-30,bull,bull,1.0,5,rule_based_temporal_rag
2016-12-05,2016-09-07,bull,bull,1.0,5,rule_based_temporal_rag
2016-12-12,2016-09-14,bull,bull,1.0,5,rule_based_temporal_rag
2016-12-19,2016-09-21,bull,bull,1.0,5,rule_based_temporal_rag
2016-12-27,2016-09-28,bull,bull,1.0,5,rule_based_temporal_rag
2017-01-04,2016-10-05,bull,bull,1.0,5,rule_based_temporal_rag
2017-01-11,2016-10-12,bull,bull,1.0,5,rule_based_temporal_rag
2017-01-19,2016-10-19,bull,bull,1.0,5,rule_based_temporal_rag
2017-01-26,2016-10-26,bull,bull,1.0,5,rule_based_temporal_rag
2017-02-02,2016-11-02,bull,bull,1.0,5,rule_based_temporal_rag
2017-02-09,2016-11-09,bull,bull,1.0,5,rule_based_temporal_rag
2017-02-16,2016-11-16,bull,bull,1.0,5,rule_based_temporal_rag
2017-02-24,2016-11-23,bull,bull,1.0,5,rule_based_temporal_rag
2017-03-03,2016-12-01,bull,bull,1.0,5,rule_based_temporal_rag
2017-03-10,2016-12-08,bull,bull,1.0,5,rule_based_temporal_rag
2017-03-17,2016-12-15,bull,bull,1.0,5,rule_based_temporal_rag
2017-03-24,2016-12-22,bull,bull,1.0,5,rule_based_temporal_rag
2017-03-31,2016-12-30,bull,bull,1.0,5,rule_based_temporal_rag
2017-04-07,2017-01-09,bull,bull,1.0,5,rule_based_temporal_rag
2017-04-17,2017-01-17,bull,bull,1.0,5,rule_based_temporal_rag
2017-04-24,2017-01-24,bull,bull,1.0,5,rule_based_temporal_rag
2017-05-01,2017-01-31,bull,bull,1.0,5,rule_based_temporal_rag
2017-05-08,2017-02-07,bull,bull,1.0,5,rule_based_temporal_rag
2017-05-15,2017-02-14,bull,bull,1.0,5,rule_based_temporal_rag
2017-05-22,2017-02-22,bull,bull,1.0,5,rule_based_temporal_rag
2017-05-30,2017-03-01,bull,bull,1.0,5,rule_based_temporal_rag
2017-06-06,2017-03-08,bull,bull,1.0,5,rule_based_temporal_rag
2017-06-13,2017-03-15,bull,bull,1.0,5,rule_based_temporal_rag
2017-06-20,2017-03-22,bull,bull,1.0,5,rule_based_temporal_rag
2017-06-27,2017-03-29,bull,bull,1.0,5,rule_based_temporal_rag
2017-07-05,2017-04-05,bull,bull,1.0,5,rule_based_temporal_rag
2017-07-12,2017-04-12,bull,bull,1.0,5,rule_based_temporal_rag
2017-07-19,2017-04-20,bull,bull,1.0,5,rule_based_temporal_rag
2017-07-26,2017-04-27,bull,bull,1.0,5,rule_based_temporal_rag
2017-08-02,2017-05-04,bull,bull,1.0,5,rule_based_temporal_rag
2017-08-09,2017-05-11,bull,bull,1.0,5,rule_based_temporal_rag
2017-08-16,2017-05-18,bull,bull,1.0,5,rule_based_temporal_rag
2017-08-23,2017-05-25,bull,bull,0.8,5,rule_based_temporal_rag
2017-08-30,2017-06-02,bull,bull,1.0,5,rule_based_temporal_rag
2017-09-07,2017-06-09,bull,bull,1.0,5,rule_based_temporal_rag
2017-09-14,2017-06-16,bull,bull,1.0,5,rule_based_temporal_rag
2017-09-21,2017-06-23,bull,bull,1.0,5,rule_based_temporal_rag
2017-09-28,2017-06-30,bull,bull,1.0,5,rule_based_temporal_rag
2017-10-05,2017-07-10,bull,bull,1.0,5,rule_based_temporal_rag
2017-10-12,2017-07-17,bull,bull,1.0,5,rule_based_temporal_rag
2017-10-19,2017-07-24,bull,bull,1.0,5,rule_based_temporal_rag
2017-10-26,2017-07-31,bull,bull,1.0,5,rule_based_temporal_rag
2017-11-02,2017-08-07,bull,bull,1.0,5,rule_based_temporal_rag
2017-11-09,2017-08-14,bull,bull,1.0,5,rule_based_temporal_rag
2017-11-16,2017-08-21,bull,bull,1.0,5,rule_based_temporal_rag
2017-11-24,2017-08-28,bull,bull,1.0,5,rule_based_temporal_rag
2017-12-01,2017-09-05,bull,bull,1.0,5,rule_based_temporal_rag
2017-12-08,2017-09-12,bull,bull,1.0,5,rule_based_temporal_rag
2017-12-15,2017-09-19,bull,bull,1.0,5,rule_based_temporal_rag
2017-12-22,2017-09-26,bull,bull,1.0,5,rule_based_temporal_rag
2018-01-02,2017-10-03,bull,bull,1.0,5,rule_based_temporal_rag
2018-01-09,2017-10-10,bull,bull,1.0,5,rule_based_temporal_rag
2018-01-17,2017-10-17,bull,bull,1.0,5,rule_based_temporal_rag
2018-01-24,2017-10-24,bull,bull,1.0,5,rule_based_temporal_rag
2018-01-31,2017-10-31,bull,bull,1.0,5,rule_based_temporal_rag
2018-02-07,2017-11-07,bull,bull,0.8,5,rule_based_temporal_rag
2018-02-14,2017-11-14,bull,bull,1.0,5,rule_based_temporal_rag
2018-02-22,2017-11-21,bull,bull,1.0,5,rule_based_temporal_rag
2018-03-01,2017-11-29,bull,bull,1.0,5,rule_based_temporal_rag
2018-03-08,2017-12-06,bull,bull,0.8,5,rule_based_temporal_rag
2018-03-15,2017-12-13,bull,bull,0.8,5,rule_based_temporal_rag
2018-03-22,2017-12-20,bull,bull,1.0,5,rule_based_temporal_rag
2018-03-29,2017-12-28,bull,bull,1.0,5,rule_based_temporal_rag
2018-04-06,2018-01-05,bull,bull,1.0,5,rule_based_temporal_rag
2018-04-13,2018-01-12,bull,bull,0.8,5,rule_based_temporal_rag
2018-04-20,2018-01-22,bull,bull,1.0,5,rule_based_temporal_rag
2018-04-27,2018-01-29,bull,bull,1.0,5,rule_based_temporal_rag
2018-05-04,2018-02-05,bull,bull,1.0,5,rule_based_temporal_rag
2018-05-11,2018-02-12,bull,bull,1.0,5,rule_based_temporal_rag
2018-05-18,2018-02-20,bull,bull,1.0,5,rule_based_temporal_rag
2018-05-25,2018-02-27,bull,bull,0.8,5,rule_based_temporal_rag
2018-06-04,2018-03-06,bull,bull,1.0,5,rule_based_temporal_rag
2018-06-11,2018-03-13,bull,bull,1.0,5,rule_based_temporal_rag
2018-06-18,2018-03-20,bull,bull,1.0,5,rule_based_temporal_rag
2018-06-25,2018-03-27,bull,bull,1.0,5,rule_based_temporal_rag
2018-07-02,2018-04-04,bull,bull,1.0,5,rule_based_temporal_rag
2018-07-10,2018-04-11,bull,bull,1.0,5,rule_based_temporal_rag
2018-07-17,2018-04-18,bull,bull,1.0,5,rule_based_temporal_rag
2018-07-24,2018-04-25,bull,bull,1.0,5,rule_based_temporal_rag
2018-07-31,2018-05-02,bull,bull,1.0,5,rule_based_temporal_rag
2018-08-07,2018-05-09,bull,bull,1.0,5,rule_based_temporal_rag
2018-08-14,2018-05-16,bull,bull,1.0,5,rule_based_temporal_rag
2018-08-21,2018-05-23,bull,bull,1.0,5,rule_based_temporal_rag
2018-08-28,2018-05-31,bull,bull,1.0,5,rule_based_temporal_rag
2018-09-05,2018-06-07,bull,bull,1.0,5,rule_based_temporal_rag
2018-09-12,2018-06-14,bull,bull,1.0,5,rule_based_temporal_rag
2018-09-19,2018-06-21,bull,bull,1.0,5,rule_based_temporal_rag
2018-09-26,2018-06-28,bull,bull,1.0,5,rule_based_temporal_rag
2018-10-03,2018-07-06,bull,bull,1.0,5,rule_based_temporal_rag
2018-10-10,2018-07-13,bull,bull,1.0,5,rule_based_temporal_rag
2018-10-17,2018-07-20,bull,bull,1.0,5,rule_based_temporal_rag
2018-10-24,2018-07-27,bull,bull,1.0,5,rule_based_temporal_rag
2018-10-31,2018-08-03,bull,bull,1.0,5,rule_based_temporal_rag
2018-11-07,2018-08-10,bull,bull,1.0,5,rule_based_temporal_rag
2018-11-14,2018-08-17,bull,bull,0.6,5,rule_based_temporal_rag
2018-11-21,2018-08-24,bull,bull,1.0,5,rule_based_temporal_rag
2018-11-29,2018-08-31,bull,bull,1.0,5,rule_based_temporal_rag
2018-12-07,2018-09-10,bull,bull,1.0,5,rule_based_temporal_rag
2018-12-14,2018-09-17,bull,bull,1.0,5,rule_based_temporal_rag
2018-12-21,2018-09-24,bull,bull,1.0,5,rule_based_temporal_rag
2018-12-31,2018-10-01,bull,bull,1.0,5,rule_based_temporal_rag
2019-01-08,2018-10-08,bull,bull,1.0,5,rule_based_temporal_rag
2019-01-15,2018-10-15,bull,bull,1.0,5,rule_based_temporal_rag
2019-01-23,2018-10-22,bull,bull,1.0,5,rule_based_temporal_rag
2019-01-30,2018-10-29,bull,bull,1.0,5,rule_based_temporal_rag
2019-02-06,2018-11-05,bull,bull,1.0,5,rule_based_temporal_rag
2019-02-13,2018-11-12,bull,bull,1.0,5,rule_based_temporal_rag
2019-02-21,2018-11-19,bull,bull,1.0,5,rule_based_temporal_rag
2019-02-28,2018-11-27,bull,bull,1.0,5,rule_based_temporal_rag
2019-03-07,2018-12-04,bull,bull,1.0,5,rule_based_temporal_rag
2019-03-14,2018-12-12,bull,bull,1.0,5,rule_based_temporal_rag
2019-03-21,2018-12-19,bull,bull,1.0,5,rule_based_temporal_rag
2019-03-28,2018-12-27,bull,bull,1.0,5,rule_based_temporal_rag
2019-04-04,2019-01-04,bull,bull,1.0,5,rule_based_temporal_rag
2019-04-11,2019-01-11,bull,bull,1.0,5,rule_based_temporal_rag
2019-04-18,2019-01-18,bull,bull,1.0,5,rule_based_temporal_rag
2019-04-26,2019-01-28,bull,bull,1.0,5,rule_based_temporal_rag
2019-05-03,2019-02-04,bull,bull,1.0,5,rule_based_temporal_rag
2019-05-10,2019-02-11,bull,bull,1.0,5,rule_based_temporal_rag
2019-05-17,2019-02-19,bull,bull,1.0,5,rule_based_temporal_rag
2019-05-24,2019-02-26,bull,bull,1.0,5,rule_based_temporal_rag
2019-06-03,2019-03-05,bull,bull,1.0,5,rule_based_temporal_rag
2019-06-10,2019-03-12,bull,bull,1.0,5,rule_based_temporal_rag
2019-06-17,2019-03-19,bull,bull,1.0,5,rule_based_temporal_rag
2019-06-24,2019-03-26,bull,bull,1.0,5,rule_based_temporal_rag
2019-07-01,2019-04-02,bull,bull,1.0,5,rule_based_temporal_rag
2019-07-09,2019-04-09,bull,bull,1.0,5,rule_based_temporal_rag
2019-07-16,2019-04-16,bull,bull,1.0,5,rule_based_temporal_rag
2019-07-23,2019-04-24,bull,bull,1.0,5,rule_based_temporal_rag
2019-07-30,2019-05-01,bull,bull,1.0,5,rule_based_temporal_rag
2019-08-06,2019-05-08,bull,bull,1.0,5,rule_based_temporal_rag
2019-08-13,2019-05-15,bull,bull,1.0,5,rule_based_temporal_rag
2019-08-20,2019-05-22,bull,bull,1.0,5,rule_based_temporal_rag
2019-08-27,2019-05-30,bull,bull,1.0,5,rule_based_temporal_rag
2019-09-04,2019-06-06,bull,bull,1.0,5,rule_based_temporal_rag
2019-09-11,2019-06-13,bull,bull,1.0,5,rule_based_temporal_rag
2019-09-18,2019-06-20,bull,bull,1.0,5,rule_based_temporal_rag
2019-09-25,2019-06-27,bull,bull,1.0,5,rule_based_temporal_rag
2019-10-02,2019-07-05,bull,bull,1.0,5,rule_based_temporal_rag
2019-10-09,2019-07-12,bull,bull,1.0,5,rule_based_temporal_rag
2019-10-16,2019-07-19,bull,bull,1.0,5,rule_based_temporal_rag
2019-10-23,2019-07-26,bull,bull,1.0,5,rule_based_temporal_rag
2019-10-30,2019-08-02,bull,bull,1.0,5,rule_based_temporal_rag
2019-11-06,2019-08-09,bull,bull,1.0,5,rule_based_temporal_rag
2019-11-13,2019-08-16,bull,bull,1.0,5,rule_based_temporal_rag
2019-11-20,2019-08-23,bull,bull,1.0,5,rule_based_temporal_rag
2019-11-27,2019-08-30,bull,bull,1.0,5,rule_based_temporal_rag
2019-12-05,2019-09-09,bull,bull,1.0,5,rule_based_temporal_rag
2019-12-12,2019-09-16,bull,bull,1.0,5,rule_based_temporal_rag
2019-12-19,2019-09-23,bull,bull,1.0,5,rule_based_temporal_rag
2019-12-27,2019-09-30,bull,bull,1.0,5,rule_based_temporal_rag
2020-01-06,2019-10-07,bull,bull,1.0,5,rule_based_temporal_rag
2020-01-13,2019-10-14,bull,bull,1.0,5,rule_based_temporal_rag
2020-01-21,2019-10-21,bull,bull,1.0,5,rule_based_temporal_rag
2020-01-28,2019-10-28,bull,bull,1.0,5,rule_based_temporal_rag
2020-02-04,2019-11-04,bull,bull,1.0,5,rule_based_temporal_rag
2020-02-11,2019-11-11,bull,bull,1.0,5,rule_based_temporal_rag
2020-02-19,2019-11-18,bull,bull,1.0,5,rule_based_temporal_rag
2020-02-26,2019-11-25,bull,bull,1.0,5,rule_based_temporal_rag
2020-03-04,2019-12-03,high_vol,bull,1.0,5,rule_based_temporal_rag
2020-03-11,2019-12-10,high_vol,bull,0.8,5,rule_based_temporal_rag
2020-03-18,2019-12-17,bull,bull,1.0,5,rule_based_temporal_rag
2020-03-25,2019-12-24,bull,bull,1.0,5,rule_based_temporal_rag
2020-04-01,2020-01-02,bear,bull,1.0,5,rule_based_temporal_rag
2020-04-08,2020-01-09,high_vol,bull,1.0,5,rule_based_temporal_rag
2020-04-16,2020-01-16,high_vol,bull,1.0,5,rule_based_temporal_rag
2020-04-23,2020-01-24,high_vol,bull,1.0,5,rule_based_temporal_rag
2020-04-30,2020-01-31,high_vol,bull,1.0,5,rule_based_temporal_rag
2020-05-07,2020-02-07,high_vol,bull,1.0,5,rule_based_temporal_rag
2020-05-14,2020-02-14,high_vol,bull,1.0,5,rule_based_temporal_rag
2020-05-21,2020-02-24,bull,bull,1.0,5,rule_based_temporal_rag
2020-05-29,2020-03-02,bull,bull,1.0,5,rule_based_temporal_rag
2020-06-05,2020-03-09,bull,bull,1.0,5,rule_based_temporal_rag
2020-06-12,2020-03-16,high_vol,bull,1.0,5,rule_based_temporal_rag
2020-06-19,2020-03-23,high_vol,bull,1.0,5,rule_based_temporal_rag
2020-06-26,2020-03-30,high_vol,bull,1.0,5,rule_based_temporal_rag
2020-07-06,2020-04-06,bull,bull,0.8,5,rule_based_temporal_rag
2020-07-13,2020-04-14,bull,bull,0.8,5,rule_based_temporal_rag
2020-07-20,2020-04-21,bull,bull,1.0,5,rule_based_temporal_rag
2020-07-27,2020-04-28,bull,bull,1.0,5,rule_based_temporal_rag
2020-08-03,2020-05-05,bull,bull,0.6,5,rule_based_temporal_rag
2020-08-10,2020-05-12,bull,bull,0.6,5,rule_based_temporal_rag
2020-08-17,2020-05-19,bull,bull,1.0,5,rule_based_temporal_rag
2020-08-24,2020-05-27,bull,bull,1.0,5,rule_based_temporal_rag
2020-08-31,2020-06-03,bull,bull,1.0,5,rule_based_temporal_rag
2020-09-08,2020-06-10,bull,bull,1.0,5,rule_based_temporal_rag
2020-09-15,2020-06-17,bull,bull,1.0,5,rule_based_temporal_rag
2020-09-22,2020-06-24,bull,bull,0.8,5,rule_based_temporal_rag
2020-09-29,2020-07-01,bull,bull,0.8,5,rule_based_temporal_rag
2020-10-06,2020-07-09,bull,bull,1.0,5,rule_based_temporal_rag
2020-10-13,2020-07-16,bull,bull,1.0,5,rule_based_temporal_rag
2020-10-20,2020-07-23,bull,bull,1.0,5,rule_based_temporal_rag
2020-10-27,2020-07-30,bull,bull,1.0,5,rule_based_temporal_rag
2020-11-03,2020-08-06,bull,bull,0.8,5,rule_based_temporal_rag
2020-11-10,2020-08-13,bull,bull,1.0,5,rule_based_temporal_rag
2020-11-17,2020-08-20,bull,bull,1.0,5,rule_based_temporal_rag
2020-11-24,2020-08-27,bull,bull,1.0,5,rule_based_temporal_rag
2020-12-02,2020-09-03,bull,bull,1.0,5,rule_based_temporal_rag
2020-12-09,2020-09-11,bull,bull,1.0,5,rule_based_temporal_rag
2020-12-16,2020-09-18,bull,bull,1.0,5,rule_based_temporal_rag
2020-12-23,2020-09-25,bull,bull,1.0,5,rule_based_temporal_rag
2020-12-31,2020-10-02,bull,bull,1.0,5,rule_based_temporal_rag
2021-01-08,2020-10-09,bull,bear,0.6,5,rule_based_temporal_rag
2021-01-15,2020-10-16,bull,bull,1.0,5,rule_based_temporal_rag
2021-01-25,2020-10-23,bull,bull,0.6,5,rule_based_temporal_rag
2021-02-01,2020-10-30,bull,bull,1.0,5,rule_based_temporal_rag
2021-02-08,2020-11-06,bull,bull,1.0,5,rule_based_temporal_rag
2021-02-16,2020-11-13,bull,bull,1.0,5,rule_based_temporal_rag
2021-02-23,2020-11-20,bull,bull,1.0,5,rule_based_temporal_rag
2021-03-02,2020-11-30,bull,bull,1.0,5,rule_based_temporal_rag
2021-03-09,2020-12-07,bull,bull,1.0,5,rule_based_temporal_rag
2021-03-16,2020-12-14,bull,bull,1.0,5,rule_based_temporal_rag
2021-03-23,2020-12-21,bull,bull,0.8,5,rule_based_temporal_rag
2021-03-30,2020-12-29,bull,bull,1.0,5,rule_based_temporal_rag
2021-04-07,2021-01-06,bull,bull,1.0,5,rule_based_temporal_rag
2021-04-14,2021-01-13,bull,bull,1.0,5,rule_based_temporal_rag
2021-04-21,2021-01-21,bull,bull,0.8,5,rule_based_temporal_rag
2021-04-28,2021-01-28,bull,bull,1.0,5,rule_based_temporal_rag
2021-05-05,2021-02-04,bull,bull,1.0,5,rule_based_temporal_rag
2021-05-12,2021-02-11,bull,bull,0.8,5,rule_based_temporal_rag
2021-05-19,2021-02-19,bull,bull,1.0,5,rule_based_temporal_rag
2021-05-26,2021-02-26,bull,bull,1.0,5,rule_based_temporal_rag
2021-06-03,2021-03-05,bull,bull,1.0,5,rule_based_temporal_rag
2021-06-10,2021-03-12,bull,bull,1.0,5,rule_based_temporal_rag
2021-06-17,2021-03-19,bull,bull,1.0,5,rule_based_temporal_rag
2021-06-24,2021-03-26,bull,bull,1.0,5,rule_based_temporal_rag
2021-07-01,2021-04-05,bull,bull,1.0,5,rule_based_temporal_rag
2021-07-09,2021-04-12,bull,bull,1.0,5,rule_based_temporal_rag
2021-07-16,2021-04-19,bull,bull,1.0,5,rule_based_temporal_rag
2021-07-23,2021-04-26,bull,bull,1.0,5,rule_based_temporal_rag
2021-07-30,2021-05-03,bull,bull,1.0,5,rule_based_temporal_rag
2021-08-06,2021-05-10,bull,bull,1.0,5,rule_based_temporal_rag
2021-08-13,2021-05-17,bull,bull,1.0,5,rule_based_temporal_rag
2021-08-20,2021-05-24,bull,bull,1.0,5,rule_based_temporal_rag
2021-08-27,2021-06-01,bull,bull,1.0,5,rule_based_temporal_rag
2021-09-03,2021-06-08,bull,bull,1.0,5,rule_based_temporal_rag
2021-09-13,2021-06-15,bull,bull,1.0,5,rule_based_temporal_rag
2021-09-20,2021-06-22,bull,bull,1.0,5,rule_based_temporal_rag
2021-09-27,2021-06-29,bull,bull,1.0,5,rule_based_temporal_rag
2021-10-04,2021-07-07,bull,bull,1.0,5,rule_based_temporal_rag
2021-10-11,2021-07-14,bull,bull,1.0,5,rule_based_temporal_rag
2021-10-18,2021-07-21,bull,bull,1.0,5,rule_based_temporal_rag
2021-10-25,2021-07-28,bull,bull,1.0,5,rule_based_temporal_rag
2021-11-01,2021-08-04,bull,bull,1.0,5,rule_based_temporal_rag
2021-11-08,2021-08-11,bull,bull,1.0,5,rule_based_temporal_rag
2021-11-15,2021-08-18,bull,bull,1.0,5,rule_based_temporal_rag
2021-11-22,2021-08-25,bull,bull,1.0,5,rule_based_temporal_rag
2021-11-30,2021-09-01,bull,bull,1.0,5,rule_based_temporal_rag
2021-12-07,2021-09-09,bull,bull,1.0,5,rule_based_temporal_rag
2021-12-14,2021-09-16,bull,bull,1.0,5,rule_based_temporal_rag
2021-12-21,2021-09-23,bull,bull,1.0,5,rule_based_temporal_rag
2021-12-29,2021-09-30,bull,bull,1.0,5,rule_based_temporal_rag
2022-01-05,2021-10-07,bull,bull,1.0,5,rule_based_temporal_rag
2022-01-12,2021-10-14,bull,bull,1.0,5,rule_based_temporal_rag
2022-01-20,2021-10-21,bull,bull,1.0,5,rule_based_temporal_rag
2022-01-27,2021-10-28,bull,bull,1.0,5,rule_based_temporal_rag
2022-02-03,2021-11-04,bull,bull,1.0,5,rule_based_temporal_rag
2022-02-10,2021-11-11,bull,bull,0.8,5,rule_based_temporal_rag
2022-02-17,2021-11-18,bull,bull,1.0,5,rule_based_temporal_rag
2022-02-25,2021-11-26,bull,bull,0.8,5,rule_based_temporal_rag
2022-03-04,2021-12-03,bull,bull,1.0,5,rule_based_temporal_rag
2022-03-11,2021-12-10,bull,bull,1.0,5,rule_based_temporal_rag
2022-03-18,2021-12-17,bull,bull,1.0,5,rule_based_temporal_rag
2022-03-25,2021-12-27,bull,bull,1.0,5,rule_based_temporal_rag
2022-04-01,2022-01-03,bull,bull,1.0,5,rule_based_temporal_rag
2022-04-08,2022-01-10,bull,bull,1.0,5,rule_based_temporal_rag
2022-04-18,2022-01-18,bull,bull,0.8,5,rule_based_temporal_rag
2022-04-25,2022-01-25,bull,bull,1.0,5,rule_based_temporal_rag
2022-05-02,2022-02-01,high_vol,bull,1.0,5,rule_based_temporal_rag
2022-05-09,2022-02-08,high_vol,bull,1.0,5,rule_based_temporal_rag
2022-05-16,2022-02-15,bull,bull,1.0,5,rule_based_temporal_rag
2022-05-23,2022-02-23,bull,bull,1.0,5,rule_based_temporal_rag
2022-05-31,2022-03-02,bull,bull,1.0,5,rule_based_temporal_rag
2022-06-07,2022-03-09,bull,bull,1.0,5,rule_based_temporal_rag
